part_id,country,part_age_group,part_adult_child,part_ethnicity,part_ses,day_week,large_n,add_u18_work,add_18_64_work,add_65_work,add_u18_school,add_18_64_school,add_65_school,add_u18_other,add_18_64_other,add_65_other
5535,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5536,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5537,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5538,UK,25-29,Adult,Mixed,1,weekend,0,0,0,0,0,0,0,0,0,0
5539,UK,35-39,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5541,UK,25-29,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5542,UK,20-24,Adult,White,4,weekday,13,0,0,0,0,0,0,1,3,9
5543,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5544,UK,30-34,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5545,UK,40-44,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5546,UK,30-34,Adult,White,7,weekday,1,0,0,0,0,0,0,0,1,0
5547,UK,35-39,Adult,Asian,3,weekend,1,0,0,0,0,0,0,1,0,0
5548,UK,30-34,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5549,UK,30-34,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5550,UK,35-39,Adult,Asian,3,weekday,5,0,0,0,0,0,0,3,1,1
5552,UK,25-29,Adult,Black,6,weekday,21,0,5,15,0,0,0,0,0,1
5553,UK,20-24,Adult,Mixed,3,weekday,6,0,0,0,0,0,0,3,3,0
5554,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5555,UK,40-44,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5556,UK,30-34,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5557,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5558,UK,35-39,Adult,White,3,weekday,3,0,0,0,0,0,0,0,3,0
5559,UK,15-19,Adult,Asian,Unemployed,weekday,12,3,3,0,0,0,0,3,3,0
5560,UK,25-29,Adult,White,7,weekend,1,0,0,0,0,0,0,0,1,0
5561,UK,40-44,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5563,UK,45-49,Adult,White,3,weekday,3,0,0,0,0,0,0,0,3,0
5564,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5565,UK,20-24,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5566,UK,75+,Adult,White,Retired,weekday,16,0,0,0,0,0,0,0,0,16
5567,UK,35-39,Adult,White,7,weekday,4,0,0,0,0,0,0,2,2,0
5568,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5569,UK,25-29,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
5570,UK,35-39,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5571,UK,35-39,Adult,Asian,1,weekday,11,0,0,0,0,0,0,0,10,1
5572,UK,45-49,Adult,Black,3,weekday,2,0,1,1,0,0,0,0,0,0
5574,UK,45-49,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5575,UK,40-44,Adult,Other,Unemployed,weekend,5,0,0,0,0,0,0,3,2,0
5576,UK,55-59,Adult,Black,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5577,UK,35-39,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5578,UK,25-29,Adult,Mixed,3,weekday,0,0,0,0,0,0,0,0,0,0
5579,UK,30-34,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5580,UK,25-29,Adult,Asian,2,weekday,5,0,0,0,0,0,0,2,3,0
5581,UK,40-44,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
5582,UK,70-74,Adult,Asian,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5583,UK,45-49,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5585,UK,40-44,Adult,White,2,weekday,11,0,0,0,0,0,0,0,10,1
5586,UK,45-49,Adult,Black,2,weekday,5,0,0,0,0,0,0,0,5,0
5587,UK,50-54,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5588,UK,30-34,Adult,Asian,Unemployed,weekend,15,0,0,0,0,0,0,0,10,5
5589,UK,40-44,Adult,White,3,weekday,2,0,0,0,0,0,0,2,0,0
5590,UK,40-44,Adult,White,Unemployed,weekend,1,0,0,0,0,0,0,1,0,0
5591,UK,40-44,Adult,White,2,weekday,3,0,0,0,0,0,0,0,2,1
5592,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5593,UK,40-44,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5594,UK,60-64,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5596,UK,35-39,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5597,UK,35-39,Adult,Mixed,3,weekday,6,0,0,0,0,0,0,0,4,2
5598,UK,25-29,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5599,UK,35-39,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
5600,UK,60-64,Adult,White,6,weekday,58,4,10,15,0,0,0,4,10,15
5601,UK,50-54,Adult,White,6,weekday,5,0,0,0,0,0,0,0,5,0
5602,UK,35-39,Adult,White,2,weekday,5,0,0,0,0,0,0,0,5,0
5603,UK,45-49,Adult,White,4,weekday,1,0,0,0,0,0,0,0,1,0
5604,UK,50-54,Adult,White,1,weekend,1,0,0,0,0,0,0,0,1,0
5605,UK,45-49,Adult,White,2,weekday,3,0,0,0,0,0,0,2,1,0
5607,UK,35-39,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5608,UK,20-24,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5609,UK,60-64,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5610,UK,50-54,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5611,UK,40-44,Adult,Asian,3,weekend,2,0,0,0,0,0,0,1,1,0
5612,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5613,UK,35-39,Adult,Black,Unemployed,weekday,7,0,0,0,0,0,0,4,3,0
5614,UK,50-54,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5615,UK,35-39,Adult,Black,3,weekday,19,0,0,0,0,0,0,5,9,5
5616,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5618,UK,50-54,Adult,White,7,weekend,2,0,0,0,0,0,0,0,2,0
5619,UK,50-54,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5620,UK,50-54,Adult,White,2,weekday,4,0,2,0,0,0,0,0,2,0
5621,UK,45-49,Adult,White,7,weekday,12,0,0,0,0,0,0,3,9,0
5622,UK,50-54,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5623,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5624,UK,55-59,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,1,0,0
5625,UK,60-64,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
5626,UK,55-59,Adult,Black,1,weekend,17,0,0,0,0,0,0,10,5,2
5627,UK,45-49,Adult,White,2,weekday,2,0,0,0,0,0,0,2,0,0
5629,UK,55-59,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5630,UK,55-59,Adult,White,3,weekday,1,0,0,0,0,0,0,0,1,0
5631,UK,45-49,Adult,White,2,weekday,20,0,0,0,0,0,0,0,20,0
5632,UK,60-64,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5633,UK,30-34,Adult,White,2,weekday,4,0,0,0,0,0,0,0,4,0
5634,UK,70-74,Adult,White,Retired,weekend,2,0,0,0,0,0,0,0,1,1
5635,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5636,UK,55-59,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5637,UK,50-54,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5638,UK,45-49,Adult,Asian,5,weekday,0,0,0,0,0,0,0,0,0,0
5640,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5641,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5642,UK,50-54,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5643,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5644,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5645,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5646,UK,75+,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5647,UK,45-49,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5648,UK,55-59,Adult,White,2,weekend,25,0,0,0,0,0,0,0,20,5
5649,UK,55-59,Adult,Black,Unemployed,weekend,2,0,0,0,0,0,0,1,1,0
5651,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5652,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5653,UK,75+,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
5654,UK,55-59,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5655,UK,40-44,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5656,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5657,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5658,UK,60-64,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5659,UK,45-49,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5660,UK,75+,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5662,UK,45-49,Adult,Black,6,weekday,6,0,0,0,0,0,0,0,6,0
5663,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5664,UK,55-59,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5665,UK,55-59,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5666,UK,70-74,Adult,White,Retired,weekday,1,0,0,0,0,0,0,0,1,0
5667,UK,45-49,Adult,White,1,weekday,3,0,0,0,0,0,0,0,2,1
5668,UK,50-54,Adult,Asian,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5669,UK,45-49,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5670,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5671,UK,60-64,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
5673,UK,55-59,Adult,White,Unknown,weekend,0,0,0,0,0,0,0,0,0,0
5674,UK,45-49,Adult,Other,2,weekday,3,0,0,0,0,0,0,1,1,1
5675,UK,45-49,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5676,UK,55-59,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5677,UK,50-54,Adult,White,2,weekday,3,0,0,0,0,0,0,0,3,0
5678,UK,55-59,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5679,UK,55-59,Adult,White,2,weekday,1,0,0,0,0,0,0,1,0,0
5680,UK,60-64,Adult,White,1,weekday,13,0,0,0,0,0,0,1,10,2
5681,UK,50-54,Adult,White,1,weekday,12,0,0,0,0,0,0,2,7,3
5682,UK,45-49,Adult,White,1,weekend,2,0,0,0,0,0,0,2,0,0
5684,UK,50-54,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5685,UK,45-49,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5686,UK,50-54,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5687,UK,50-54,Adult,Asian,Unemployed,weekday,5,0,0,0,0,0,0,1,2,2
5688,UK,15-19,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5689,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5690,UK,60-64,Adult,White,4,weekend,22,0,0,0,0,0,0,3,14,5
5691,UK,60-64,Adult,White,Retired,weekday,25,0,0,0,0,0,0,15,10,0
5692,UK,45-49,Adult,White,3,weekday,6,0,0,0,0,0,0,0,4,2
5693,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5695,UK,50-54,Adult,White,Unemployed,weekend,2,0,0,0,0,0,0,0,2,0
5696,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5697,UK,45-49,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5698,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5699,UK,45-49,Adult,Black,2,weekday,110,0,0,0,0,0,0,15,40,55
5700,UK,45-49,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5701,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5702,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5703,UK,45-49,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5704,UK,45-49,Adult,Mixed,Unemployed,weekday,1,0,0,0,0,0,0,0,1,0
5706,UK,45-49,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5707,UK,55-59,Adult,White,Unemployed,weekend,1,0,0,0,0,0,0,0,0,1
5708,UK,50-54,Adult,Asian,5,weekday,0,0,0,0,0,0,0,0,0,0
5709,UK,50-54,Adult,Asian,2,weekday,1,0,0,0,0,0,0,0,1,0
5710,UK,50-54,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5711,UK,50-54,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5712,UK,45-49,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
5713,UK,55-59,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5714,UK,55-59,Adult,White,2,weekday,45,0,0,0,0,0,0,0,40,5
5715,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5717,UK,55-59,Adult,Asian,1,weekend,0,0,0,0,0,0,0,0,0,0
5718,UK,60-64,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5719,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5720,UK,55-59,Adult,White,1,weekday,40,0,0,0,0,0,0,10,10,20
5721,UK,60-64,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5722,UK,60-64,Adult,Black,7,weekend,0,0,0,0,0,0,0,0,0,0
5723,UK,60-64,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5724,UK,65-69,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5725,UK,60-64,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5726,UK,55-59,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5728,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5729,UK,60-64,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5730,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5731,UK,60-64,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5732,UK,55-59,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5733,UK,55-59,Adult,White,5,weekend,0,0,0,0,0,0,0,0,0,0
5734,UK,55-59,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5735,UK,55-59,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5736,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5737,UK,55-59,Adult,White,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5739,UK,65-69,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5740,UK,75+,Adult,White,6,weekend,0,0,0,0,0,0,0,0,0,0
5741,UK,55-59,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5742,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5743,UK,60-64,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5744,UK,65-69,Adult,White,Retired,weekend,1,0,0,0,0,0,0,0,1,0
5745,UK,75+,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5746,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5747,UK,60-64,Adult,White,2,weekday,20,0,20,0,0,0,0,0,0,0
5748,UK,55-59,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5750,UK,55-59,Adult,White,7,weekend,10,0,5,0,0,0,0,0,5,0
5751,UK,55-59,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5752,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5753,UK,60-64,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5754,UK,55-59,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5755,UK,55-59,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5756,UK,60-64,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5757,UK,70-74,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5758,UK,65-69,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5759,UK,65-69,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5761,UK,75+,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5830,UK,40-44,Adult,White,3,weekend,0,0,0,0,0,0,0,0,0,0
5831,UK,15-19,Adult,White,Student,weekend,5,0,0,0,0,0,0,0,5,0
5832,UK,15-19,Adult,Asian,Student,weekend,1,0,0,0,0,0,0,0,1,0
5833,UK,25-29,Adult,Black,4,weekday,1,0,0,0,0,0,0,0,1,0
5834,UK,15-19,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5835,UK,40-44,Adult,White,2,weekday,1,0,0,0,0,0,0,0,0,1
5836,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5837,UK,25-29,Adult,White,1,weekday,7,0,0,0,0,0,0,2,4,1
5838,UK,35-39,Adult,White,3,weekday,4,0,0,0,0,0,0,1,2,1
5840,UK,40-44,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5841,UK,25-29,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5842,UK,30-34,Adult,White,1,weekend,2,0,0,0,0,0,0,1,0,1
5843,UK,25-29,Adult,Black,6,weekday,0,0,0,0,0,0,0,0,0,0
5844,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5845,UK,30-34,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5846,UK,35-39,Adult,White,1,weekday,3,0,0,0,0,0,0,1,2,0
5847,UK,20-24,Adult,White,4,weekday,2,0,0,0,0,0,0,0,2,0
5848,UK,40-44,Adult,White,5,weekday,5,0,0,0,0,0,0,1,3,1
5849,UK,25-29,Adult,Asian,4,weekday,10,0,0,0,0,0,0,4,6,0
5851,UK,20-24,Adult,White,2,weekday,2,0,0,0,0,0,0,1,1,0
5852,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5853,UK,35-39,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5854,UK,35-39,Adult,Asian,2,weekday,4,0,0,0,0,0,0,2,1,1
5855,UK,30-34,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5856,UK,25-29,Adult,White,Unknown,weekday,1,0,0,0,0,0,0,1,0,0
5857,UK,15-19,Adult,Other,3,weekday,9,0,0,0,0,0,0,1,8,0
5858,UK,55-59,Adult,White,1,weekday,7,0,0,0,0,0,0,1,4,2
5859,UK,30-34,Adult,White,1,weekend,0,0,0,0,0,0,0,0,0,0
5860,UK,35-39,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5862,UK,40-44,Adult,White,3,weekday,11,0,0,0,0,0,0,0,10,1
5863,UK,40-44,Adult,Black,Unemployed,weekday,45,0,0,0,0,0,0,10,20,15
5864,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5865,UK,25-29,Adult,Black,1,weekday,0,0,0,0,0,0,0,0,0,0
5866,UK,30-34,Adult,Black,6,weekday,4,0,0,0,0,0,0,0,4,0
5867,UK,15-19,Adult,Other,Student,weekday,0,0,0,0,0,0,0,0,0,0
5868,UK,20-24,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5869,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5870,UK,50-54,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5871,UK,25-29,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5873,UK,25-29,Adult,White,3,weekday,2,0,0,0,0,0,0,2,0,0
5874,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5875,UK,30-34,Adult,Asian,2,weekday,4,0,0,0,0,0,0,0,4,0
5876,UK,35-39,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5877,UK,55-59,Adult,White,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5878,UK,50-54,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
5879,UK,20-24,Adult,White,2,weekday,5,0,2,0,0,3,0,0,0,0
5880,UK,75+,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5881,UK,25-29,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5882,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5884,UK,40-44,Adult,White,5,weekday,0,0,0,0,0,0,0,0,0,0
5885,UK,50-54,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5886,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5887,UK,25-29,Adult,Black,1,weekday,4,0,0,0,0,0,0,1,2,1
5888,UK,25-29,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
5889,UK,30-34,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5890,UK,30-34,Adult,Black,1,weekend,0,0,0,0,0,0,0,0,0,0
5891,UK,25-29,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5892,UK,15-19,Adult,Asian,Student,weekday,3,0,0,0,0,0,0,1,2,0
5893,UK,30-34,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5895,UK,25-29,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5896,UK,15-19,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
5897,UK,35-39,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5898,UK,55-59,Adult,Black,Retired,weekday,0,0,0,0,0,0,0,0,0,0
5899,UK,15-19,Adult,Mixed,6,weekday,0,0,0,0,0,0,0,0,0,0
5900,UK,25-29,Adult,Asian,1,weekday,0,0,0,0,0,0,0,0,0,0
5901,UK,30-34,Adult,White,4,weekend,0,0,0,0,0,0,0,0,0,0
5902,UK,20-24,Adult,White,4,weekday,0,0,0,0,0,0,0,0,0,0
5903,UK,45-49,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5904,UK,40-44,Adult,White,Unemployed,weekday,1,0,0,0,0,0,0,1,0,0
5906,UK,35-39,Adult,White,Unemployed,weekend,0,0,0,0,0,0,0,0,0,0
5907,UK,25-29,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5908,UK,50-54,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5909,UK,40-44,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5910,UK,55-59,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5911,UK,30-34,Adult,Mixed,Unemployed,weekday,1,0,0,0,0,0,0,1,0,0
5912,UK,30-34,Adult,White,2,weekday,1,0,0,0,0,0,0,0,1,0
5913,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5914,UK,20-24,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5915,UK,45-49,Adult,White,1,weekend,1,0,0,0,0,0,0,0,1,0
5917,UK,35-39,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5918,UK,25-29,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5919,UK,15-19,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5920,UK,70-74,Adult,White,Retired,weekend,0,0,0,0,0,0,0,0,0,0
5921,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5922,UK,25-29,Adult,Mixed,2,weekend,0,0,0,0,0,0,0,0,0,0
5923,UK,20-24,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5924,UK,25-29,Adult,White,5,weekday,1,0,0,0,0,0,0,0,1,0
5925,UK,40-44,Adult,Mixed,3,weekday,45,0,0,0,0,0,0,10,30,5
5926,UK,35-39,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5928,UK,30-34,Adult,White,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5929,UK,25-29,Adult,White,2,weekday,2,0,0,0,0,0,0,0,2,0
5930,UK,15-19,Adult,White,6,weekday,5,0,0,0,0,0,0,2,3,0
5931,UK,35-39,Adult,White,2,weekend,5,0,0,0,0,0,0,2,1,2
5932,UK,25-29,Adult,White,2,weekend,0,0,0,0,0,0,0,0,0,0
5933,UK,25-29,Adult,Asian,Unemployed,weekday,0,0,0,0,0,0,0,0,0,0
5934,UK,25-29,Adult,Asian,2,weekday,2,0,0,0,0,0,0,0,2,0
5935,UK,15-19,Adult,Asian,Unknown,weekday,35,0,0,0,0,0,0,5,20,10
5936,UK,25-29,Adult,White,1,weekday,0,0,0,0,0,0,0,0,0,0
5937,UK,15-19,Adult,White,7,weekday,0,0,0,0,0,0,0,0,0,0
5939,UK,30-34,Adult,White,1,weekend,5,0,0,0,0,0,0,3,2,0
5940,UK,50-54,Adult,White,1,weekday,4,0,0,0,0,0,0,0,0,4
5941,UK,35-39,Adult,Black,2,weekday,0,0,0,0,0,0,0,0,0,0
5942,UK,55-59,Adult,White,7,weekday,50,0,0,0,0,0,0,0,50,0
5943,UK,40-44,Adult,White,3,weekday,1,0,0,0,0,0,0,1,0,0
5944,UK,20-24,Adult,White,3,weekday,0,0,0,0,0,0,0,0,0,0
5945,UK,20-24,Adult,Black,2,weekday,15,0,0,0,0,5,7,0,2,1
5946,UK,15-19,Adult,White,Student,weekday,0,0,0,0,0,0,0,0,0,0
5947,UK,15-19,Adult,Asian,Unknown,weekday,0,0,0,0,0,0,0,0,0,0
5948,UK,35-39,Adult,White,Unemployed,weekday,5,0,0,0,0,0,0,0,5,0
5950,UK,25-29,Adult,White,6,weekday,0,0,0,0,0,0,0,0,0,0
5951,UK,20-24,Adult,White,Unknown,weekday,7,0,0,0,0,0,0,0,6,1
5952,UK,30-34,Adult,White,2,weekday,0,0,0,0,0,0,0,0,0,0
5953,UK,30-34,Adult,Black,5,weekday,0,0,0,0,0,0,0,0,0,0
5954,UK,15-19,Adult,White,7,weekday,6,0,0,0,0,0,0,2,3,1
5955,UK,25-29,Adult,White,6,weekday,16,0,0,0,0,0,0,1,10,5
